@relation 'StackOverflow: -C -15'
@attribute title string
@attribute java {0,1}
@attribute android {0,1}
@attribute javascript {0,1}
@attribute multithreading {0,1}
@attribute mysql {0,1}
@attribute swing {0,1}
@attribute excepton {0,1}
@attribute eclipse {0,1}
@attribute python {0,1}
@attribute django {0,1}
@attribute dictionary {0,1}
@attribute matplotlib {0,1}
@attribute numpy {0,1}
@attribute scala {0,1}
@attribute functional-programming {0,1}
@data
'JFace DnD not working over Ubuntu m/c though its wokrng over windows m/c',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript: read number of any value',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java: How to initialize and fill final static ordered Map',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Issue with jQuery.InArray() returning -1',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'java hashmap basic question',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'SELECT and DELETE',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Data-base access through public methods',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'XML RPC server (PHP Drupal) incompatibility with client (Java) on long integers',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'Issues with Manipulating Opacity using jQuery in Opera',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript: onScroll event (using Prototype) doesnt work on IE',1,0,1,0,0,0,0,0,0,0,0,0,0,1,0

'JSR-303 Provider is on the classpath Means',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java using contains function to match string object ignore capital case',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'printf how to do floating points with leading zeros',1,1,0,0,0,0,0,0,1,1,0,0,0,0,0

'Access tree object in netbeans outline',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'Javascript XMLHttpRequest: Ignore invalid SSL Certificate',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Handling the Enter / Return key in Chrome',1,0,1,0,0,0,0,1,0,0,0,0,0,0,0

'Cant get String from GUI thread to logic thread in java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'My code is fine but have issue because of android emulator',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jQuery rebind function',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Alternatives to multicast',1,1,0,0,0,0,0,0,0,0,0,0,0,1,0

'Available Coroutine Libraries in Java',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'How to calculate goodness of fitting (GOF) from a dataset in java',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Getting my head round Java graphics',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'HTML5 Canvas and mouse events issue',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'NullPointerException in Java with no StackTrace',1,0,0,0,0,0,0,0,0,1,0,0,0,0,0

'What is the difference between an interface and a class in Java',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'In an HTML page with many already-loaded images is there a difference between using CSS display/opacity/visibility to hide them performance wise',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'java manifest internal jar link',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Service does not restart after Clear Memory + appWidget crashes',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'javascript flash - pass data from action script to javascript',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Including outer object in inner JavaScript function',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'ASP.Net AJAX - Any end-to-end examples of writing a WebControl',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Building Flex/Java application in IntelliJ - HTML wrapper not writing correctly',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'JVM comand start options duplication',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Changing link color in javascript rather than CSS(hover) --- works in jsfiddle not browser',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'Taming the type checker in Java Generics',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Backbone.js - problem when saving a model before previous save issues POST(create) instead of PUT(update) request',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'What happens when several Java servlet apps running on the same port',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Capitalizing the first character of a string - Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'ThreadPoolExecutor : Tasks are getting queued up and not submitted',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why is this program causing a runtime error',1,1,0,0,1,0,0,0,1,0,0,0,0,0,0

'How to attach events on window.opener',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'input text change onclick button value',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Appcelerator. Insert index value into array access fails',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java heap space with MongoDB',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'extend Java class with groovy',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'typeof (undefined variable) causing error',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Google Maps API - Refreshing XML Markers',1,1,1,0,1,0,0,0,1,0,0,0,0,0,0

'EXTJS - chart refresh redraw - How to update a chart',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'using javascript with css',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Android layout dragging or sliding',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Detect the row and get the td value using javascript. (Dynamic table)',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Is this an abusive fix to 404 and 50in Java based webbapp',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Is there a trick to using d3 charts in jsf',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Limiting MoreLikeThis of Lucene to a subset of my documents',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'json jquery filter javascript array',1,1,1,0,1,0,0,0,1,0,0,0,0,0,0

'How to get id value from tag div using javascript and regex',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'How to embed jQuery/javascript in JSF XML',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Script.aculo.us Events in Rapid Succession results in display error',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Android LRU Cache not showing the correct bitmap',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Should heavy-weight java objects be saved in session via setAttribute Is it a good practice in servlet development',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'What is the fastest way to store unknown amount of strings in java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Automapper for Java',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Sencha Touch large html rendering is slow',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'get specific value key pair using JSON.stringify',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Finding objects having same values in heap dump',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'What is ExtJS philosophy Single page application',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'How to display the product details when clicked from the list of products',1,0,1,0,0,0,0,0,1,0,0,0,0,1,0

'Difference between shutdown and shutdownNow of Executor Service',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Looking for 100% Java file-based database with good Hibernate support',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'What is the rationale behind Apache Jenas *everything is an interface if possible* design philosophy',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Returning through multiple functions',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'EL over Scriptlets',1,0,0,0,0,0,0,1,0,0,0,0,0,0,0

'Java3D through SVN',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'javascript date problem',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'CSS JS Display none alter div',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Degradation of skills as a result of JavaScript libraries',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Selenium - How to capture all web page elements and associated locators on a page',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript work-around for display: table-cell in IE <= 7',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript: how to move a prototype inside a namespace Class',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Maven Setup on LAN',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to read binary file until the end-of-file',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Multiple threads using System.out.println in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Maintain pro and free version in Android',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to use JavaScript substring to detect if iFrame source contains a youtube URL',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'A resonable request: Iframes in IE that indicate loading progress',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Hibernate foreign key mapping',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java persistence date query',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'How to get original statusText with jQuery',1,1,1,0,1,0,0,0,0,0,0,0,0,1,0

'How to get crc of input stream and return clone of this is',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Jquery and binding an event to an iframe',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to convert json String to java object',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Vertically aligning the text cursor (caret) in an input box with jQuery Javascript or CSS',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'unique jquery click issue - stops fireing after first click on same element',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Im trying to read from a word file .. I dont know which jar file I missed :',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Jquery help to loop function call',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Substring with the loop',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How could I possibly create two of the same thing in java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Adding system param and Application at context Issue',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'CDI error in weblogic 12.1.1',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Getting mouseover function to work in jQuery',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Divide a div element',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'jQuery create function and call it on each separately',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to identify if user is typing in RTL or LTR language',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Simpletron sentinel-controlled loop',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'jquery multiply 2 textboxs then show the solution',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript / jQuery image rotator such as',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to get the onclick attribute event return value in property event',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to unset CSS text-shadow using Javascript',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'How to connect Derby Database with Servlet',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'insert sql database',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How can i get selected image uri from sdcard in tab activity',1,0,0,0,0,0,0,0,1,0,0,0,0,1,0

'Active state for button loading frames',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'update sIFR text after ajax update',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'how to make horizontal dropdown menu with many hierarchy /sub-sub',1,0,1,0,0,0,0,0,0,0,0,0,0,1,0

'What variable should I put into this declaration to make it work',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'multi language IDE',1,1,0,0,1,0,0,1,1,0,0,0,0,0,0

'Open new window without focus on it',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to convert tiddlywiki to HTML',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Unicode symbols in raw view on the screen',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Registry optimization with Guice',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java - Abstract class with overloaded methods calling each other',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Twitter Bootstrap modal: How to remove Slide down effect',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Small script to execute on multiple links of a website how',1,1,1,0,1,0,0,0,1,0,0,0,0,0,0

'functional java: whats this P1 thing',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'`$(#form).serialize()` messes up UTF-8 characters',1,0,1,0,0,0,0,0,1,0,0,0,0,0,1

'Android : How to Store the Value for a Variable in Strings.xml through coding',1,1,0,0,0,0,0,0,1,1,0,0,0,0,0

'How do I remove specific child elements within an element of known ID',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'how to populate the data from a table',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'multithread java syncronization with wait queue',1,0,0,0,1,0,0,0,1,0,0,0,0,0,0

'Store specific value in javascript when multiple forms are present',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Uncaught TypeError: Property $ of object [object Window]',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to execute an executable from Linux with javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Changing textarea wrapping using javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Veryfing signature generated by BouncyCastle on PC using native Java JCE',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'How can one scale GIS data in d3.js',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'Using Reflection: java.reflection.Constructor.newInstance()',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How did Java programmers survive before annotations',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JSF 2.0 and Hibernate error',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Android ormlite query sort by another table',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to parametrize fields of a SELECT statement',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How would you create a 2D array of tuples in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'javascript use delete or rely on garbage collection',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Getting current session object in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Python over JavaScript (Facts please)',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Strange issue with Apache common collection',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Get Share Button and FB Comments to work at the same time',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do I speed up the gwt compiler',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Javascript Input Value Not Changeable By User',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Fake JNDI when not in App Server',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Sessionbeans @Inject ing @Stateful beans into @Stateless ones',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'Sharing user role between tomcat and web-app',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to pass class object from one controller to other',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Maven Plugin to stop execution without thowing MojoExecutionException',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How can I create a tweet from javascript/jquery',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'jQuery: Get request (GET/POST) parameters from ajax request in Javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to detect javascript events on third party sites',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How do I get my page to display data that my functions process as they finish rather than when every function finishes',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to convert class to byte array as per the byte order of C and C++',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to prevent double-refresh on frameset',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Gmail SMTP Suitable For Production Messaging',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java ImageIO.write sends more data than ImageIO.read receives',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Transaction not created automatically even if @TransactionAttribute(TransactionAttributeType.REQUIRES_NEW) is used',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to set a cookie in iframe How Facebook cookies work',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'JAXB partial-unmarshalling Elements without @XMLRootElement',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Animating HTML canvas elements',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'how to save large files inside the data base.',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Automatically creating skeletons and proxies from java Interfaces on compile time',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'setting a value through jquery',1,0,1,0,1,0,0,0,1,0,0,0,0,0,0

'In Java how can I construct a File from a resource',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Forms in Java web application',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'What is object overloading in java',1,0,0,1,0,0,0,0,0,0,0,0,0,0,0

'How to add EditText data to database on Button click event',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How do I Query XML in Java',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Given string to object javascipt convert',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'running an XPath expression SVG inside an HTML with javascript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Swing:the role of action listener',1,0,0,0,0,0,0,1,0,0,0,0,0,0,0

'Which is more expensive reading from text files for every iteration or storing in memory',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'SQLSTATE 24000 - Invalid Cursor State',1,0,0,0,0,0,0,0,0,0,0,0,0,1,0

'Java console from eclipse',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How can I force explorer to reload Flex page( swf embedded in HTML)',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'how to call javascript function from android using phonegap plugin ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Spring Application Context available inside the constructor',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'File access permissions in Commons VFS (RAM)',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'AES Key encoded byte[] to String and back to byte[]',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'what is the difference between packets Ajax sends and normal http packets',1,1,0,0,1,0,0,0,1,0,0,0,0,0,0

'How to take a picture of in panaroma mode',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'JPA Hibernate DBCP Tomcat OutOfMemory',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Checking containment in a Set of strings in Java',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'One to many hibernate join if column names are different',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Use VIM omnicomplete for javascript with ctags',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Struts2 - Dynamic form fields and database data retrieval',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Problems with non-blocking select with java.nio',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Enable remote JMX on Jetty',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Publishing Static WSDL and related XSD schemas using Spring WS',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'error with JSSE on ubuntu 12 while using oauth with facebook via scribe',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Django Dynamic Drop-down List from Database',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Apache commons validator bean properties to validate should all be string',1,1,0,0,0,0,0,0,1,0,0,0,0,0,0

'get start point and end point of user selection',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'InvocationTargetException error when downloading an EOC practice test',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'jQuery Mobile and Google map not visible',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Fetching remote code/text with javascript',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'jquery not getting value from select statement on change',1,0,1,0,1,0,0,0,0,0,0,0,0,0,0

'Javascript show/hide functionality',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'how to open web application in a browser without navigation buttons',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'Not able to access freebase using GWT Application',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Setting caret position in editable JComboBox',1,1,0,0,0,0,0,0,0,0,0,0,0,0,0

'Java: How custom DI configuration works for WARs and EARs',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to set different cursors for an element and its border',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Mootools each function works for last fund in array only',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Issues with Runtime.exec Process.getInputStream and Process.waitFor()',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'using redirection from servlet',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Why the subtle cross-browser differences in Event Object',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Collaborative editing algorithm for java web application',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Google Maps V2 - Android - invalidate() Equivalent',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'JPA left/right join query',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to implement the Sprite Animation by using Cocos2D in Android (JAVA VERSION)',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Is it better to create a new object and return it or create the new object in the return statement',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Reflection: Effective Awesome Necessary uses',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Getting selected value from dropdown list placed inside table cell',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to properly validate Twitters Bootstrap form placed on several tabs with jQuery Validate',1,1,1,0,0,0,0,0,0,0,0,0,0,0,0

'Database for storing small amounts of data used in a java application',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'JavaScript Countdown Timer Background Process',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Services used to store user info and photo',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Want javax.swing hook that tells me WHICH component in the hierarchy is executing an action',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Best implementation of Java Queue',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Getting IO exception for a missing resource',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Switch canvas context',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to update query from jsp',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Drawing arrows with different width on an HTML page',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Load form data in JavaScript and run something client side',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Listen to Child Events in Backbone.View',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0

'Typed Complex Criteria Query with Java Hiberate EntityManager',1,0,0,0,0,0,0,0,1,0,0,0,0,0,0

'Java how does the stack class violate the rule of substitutability and the notion of encapsulation',1,0,0,0,1,0,0,0,0,0,0,0,0,0,0

'Updating page through ajax request in Rails',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'move element horyziontally and vertically jquery ui',1,0,1,0,0,0,0,0,1,0,0,0,0,0,0

'NoClassDefFoundError with simple Apache HttpClient Eclipse project',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to modify a CSS display property from JavaScript',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Count number of rows in a column of Excel sheet(Java code provided)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Can I continue communication after Java host drop',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'looking for api/protocol over http',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'How to extract three fields of text using regex',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Why is this simpler implementation of Java graphics not used',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Javascript benchmarks in testing different emulations of a Class',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Positioning jQuery dropdown menu so that it displays completely on the screen on a mobile device',1,1,1,0,0,0,0,0,1,0,0,0,0,0,0

'prevent specific input from being sent on submit',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Is roll-a-dice script evenly distributed  (with Math.random())',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'How to create the custom Calendar in LWUIT',1,1,0,0,1,0,0,0,0,0,0,0,0,0,0

'Java or C++ for my particular agent-based model (ABM)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Why form submission doesnt work',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'Block draggable element from appearing after another',1,0,1,0,0,0,0,0,0,0,0,0,0,0,0

'Java-Swing: A problem using layout managers!',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0

'importing java libarary',1,1,0,1,1,0,0,0,1,1,0,0,0,0,0

'Javascript Date getSeconds returns 0',1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
